id,order_id,order_category,order_time,order_quantity,order_type,order_price,All_or_none,Minimum_fill,Disclosed_Quantity,user_id,order_status,traded_quantity,trade_price_list,trade_quant_list,trade_id
4710,9c463ad6-3eb8-43cc-8130-ee555f0b8a9e,Sell,2020-09-18 10:03:50.353601,106,LM,99.95,False,106,106,Generator,Waiting,0,,,
4711,ba97c18a-c3db-4f8a-a6c1-be87945e4856,Sell,2020-09-18 10:03:50.861984,98,MR,-1.0,False,0,98,Generator,Waiting,96,100.05 ,96 ,
4712,f66049f5-ac7f-4416-a9b4-43af2ca2bc4e,Sell,2020-09-18 10:03:51.373306,97,LM,99.95,False,97,97,Generator,Waiting,0,,,
4713,779db823-83cd-44fb-8589-eb67ea09db4d,Buy,2020-09-18 10:03:51.884938,97,LM,99.9,False,97,97,Generator,Waiting,0,,,
4714,2da716f9-4e78-45d4-a057-c60010a969ca,Buy,2020-09-18 10:03:52.394573,87,MR,-1.0,False,0,87,Generator,Waiting,0,,,
4715,e353f1cc-3cb7-4709-886f-8a788f584126,Sell,2020-09-18 10:03:52.905034,103,LM,100.0,False,103,103,Generator,Accepted,103,100.05 ,103 ,
4716,e7998afa-c1f2-4718-9872-3b095b7c1bc0,Sell,2020-09-18 10:03:53.414240,99,MR,-1.0,False,0,99,Generator,Waiting,95,100.0 ,95 ,
4717,0ec5586d-bec4-4045-a76d-56346325a738,Sell,2020-09-18 10:03:53.927382,103,LM,99.95,False,103,103,Generator,Waiting,0,,,
4718,6b1806af-ef49-4d47-ae81-02827d3cae74,Buy,2020-09-18 10:03:54.451978,94,LM,100.1,False,94,94,Generator,Accepted,94,-1 ,94 ,
4719,5bddd62a-e38f-4275-a8b1-47bb2c901c36,Sell,2020-09-18 10:03:54.966960,97,LM,99.85,False,97,97,Generator,Waiting,0,,,
4720,1426ca57-e9e8-4c8c-90eb-e795fa9c86dc,Buy,2020-09-18 10:03:55.478788,101,LM,99.95,False,101,101,Generator,Waiting,0,,,
4721,4a2456ac-5158-44ed-94a2-e738bdc9187b,Buy,2020-09-18 10:03:56.103391,100,LM,99.95,True,100,100,Generator,Waiting,0,,,
4722,56eb7f35-c263-4313-9f00-ef0237c576bf,Buy,2020-09-18 10:03:56.634971,90,LM,100.05,True,90,90,Generator,Waiting,0,,,
4723,d1e72bc7-5c59-480a-902e-bf1b9b609d63,Buy,2020-09-18 10:03:57.146601,109,LM,100.15,False,109,109,Generator,Accepted,109,100.0 ,109 ,
4724,6bc49da9-59e9-405b-b1e1-d06c8eb3b1ba,Sell,2020-09-18 10:03:57.674190,103,LM,99.85,True,103,103,Generator,Waiting,0,,,
4725,4f56bf6d-d798-40d5-9e1e-f6d895469a47,Buy,2020-09-18 10:03:58.186819,99,LM,100.05,False,99,99,Generator,Waiting,0,,,
4726,641b7529-2180-48f2-bd34-5ae2f814a349,Sell,2020-09-18 10:03:58.703437,109,MR,-1.0,False,0,109,Generator,Waiting,94,100.1 ,94 ,
4727,a624d0c9-9b06-45b6-ab59-893bc0f03b4a,Sell,2020-09-18 10:03:59.220056,102,LM,100.15,False,102,102,Generator,Waiting,0,,,
4728,3f3acfc5-e78c-4806-ac97-5e10ede1c794,Buy,2020-09-18 10:03:59.733698,93,LM,100.1,False,93,93,Generator,Waiting,0,,,
4729,81f2b194-2dac-484e-8393-4be0f5c4cb6a,Buy,2020-09-18 10:04:00.243319,102,LM,99.9,True,102,102,Generator,Waiting,0,,,
4730,9fc97dc8-1a3b-41e2-aa68-c9a6badfc0e5,Buy,2020-09-18 10:04:00.759554,102,LM,99.95,False,102,102,Generator,Waiting,0,,,
4731,6068f2d4-9de4-438d-9e27-46581c3e886a,Buy,2020-09-18 10:04:01.274064,97,LM,99.85,False,97,97,Generator,Waiting,0,,,
4732,321a10c9-bf7f-499d-a6ce-8a0983dfec80,Sell,2020-09-18 10:04:01.787686,96,LM,99.75,False,96,96,Generator,Waiting,0,,,
4733,40d5b41b-f21d-4bfb-b502-4d6097e2f06a,Sell,2020-09-18 10:04:02.303308,105,LM,100.0,False,105,105,Generator,Waiting,0,,,
