id,order_id,order_category,order_time,order_quantity,order_type,order_price,All_or_none,Minimum_fill,Disclosed_Quantity,user_id,order_status,traded_quantity,trade_price_list,trade_quant_list,trade_id
4899,0aa2bfd7-1723-49a1-9829-0eabff6aea57,Buy,2020-09-18 10:08:13.044102,94,LM,99.9,True,94,94,Generator,Waiting,0,,,
4900,07f15c7e-4665-4a04-94c4-f322d1c7c5e4,Sell,2020-09-18 10:08:14.313890,101,LM,99.85,False,101,101,Generator,Waiting,0,,,
4901,84d053e2-6760-4373-947b-bc26f9f2dbe7,Buy,2020-09-18 10:08:14.834092,103,LM,100.3,False,103,103,Generator,Accepted,103,-1 ,103 ,
4902,23aefdf5-01d9-40dd-be5a-8b5cc441cb0d,Sell,2020-09-18 10:08:15.347400,88,LM,100.1,False,88,88,Generator,Waiting,0,,,
4903,bd14525d-f863-4d22-a002-e76173ce57d7,Sell,2020-09-18 10:08:15.863459,97,LM,100.0,True,97,97,Generator,Waiting,0,,,
4904,29598a86-33c4-426f-84ed-5647054aa53e,Sell,2020-09-18 10:08:16.377949,108,LM,100.1,False,108,108,Generator,Waiting,0,,,
4905,7249a84e-e370-4553-8098-acf057e2b585,Buy,2020-09-18 10:08:16.890668,104,LM,99.7,False,104,104,Generator,Waiting,0,,,
4906,e34f520e-39af-4433-95cc-7f32d6b355b5,Buy,2020-09-18 10:08:17.515313,100,LM,99.7,False,100,100,Generator,Waiting,0,,,
4907,25b20af2-0d58-4d42-b21e-dfe03fcb33cf,Sell,2020-09-18 10:08:18.026945,93,LM,100.25,False,93,93,Generator,Waiting,0,,,
4908,14b3e619-5f09-4f2b-bdf5-af1ce21f4e05,Buy,2020-09-18 10:08:18.557527,96,LM,99.75,False,96,96,Generator,Waiting,0,,,
4909,4628fb0c-be73-47fc-ac0b-4f288e3b1539,Sell,2020-09-18 10:08:19.072149,96,MR,-1.0,False,0,96,Generator,Waiting,94,99.95 ,94 ,
4910,fc1bf56e-1aaa-4ca3-b7ca-e23d827f3d45,Buy,2020-09-18 10:08:19.577986,93,LM,100.05,False,93,93,Generator,Accepted,93,100.0 ,93 ,
4911,c8547f96-457e-4bbf-907f-61d3a497d170,Sell,2020-09-18 10:08:20.089616,103,MR,-1.0,False,0,103,Generator,Accepted,103,100.3 ,103 ,
4912,83aa6b4c-deaa-45ed-9d90-b3e070963382,Sell,2020-09-18 10:08:20.607427,91,LM,100.05,True,91,91,Generator,Waiting,0,,,
4913,38978fcf-ebf0-4876-8e00-9a6ead790784,Buy,2020-09-18 10:08:21.145986,94,LM,99.9,False,94,94,Generator,Waiting,0,,,
4914,63e5cd82-56f7-47da-9c21-c18a237cc042,Sell,2020-09-18 10:08:21.658227,97,LM,100.2,False,97,97,Generator,Waiting,0,,,
